#conflict,#confvar,#multiconf,#fold,#multifold
6063000,-0.09563,-0.11005,-0.17178,-0.23559
6064000,-0.09563,-0.11005,-0.17178,-0.23556
6065000,-0.09563,-0.11005,-0.17176,-0.23556
6066000,-0.09561,-0.11003,-0.17174,-0.23544
6067000,-0.09561,-0.11001,-0.17172,-0.23534
6068000,-0.09559,-0.11001,-0.17165,-0.23531
6069000,-0.09559,-0.10997,-0.17165,-0.23529
6070000,-0.09559,-0.10997,-0.17165,-0.23529
6071000,-0.09559,-0.10997,-0.17165,-0.23526
6072000,-0.09557,-0.10997,-0.17165,-0.23526
6073000,-0.09556,-0.10993,-0.17163,-0.23524
6074000,-0.09556,-0.10993,-0.17163,-0.23518
6075000,-0.09556,-0.10993,-0.17161,-0.23508
6076000,-0.09556,-0.10990,-0.17159,-0.23508
6077000,-0.09554,-0.10988,-0.17154,-0.23506
6078000,-0.09554,-0.10984,-0.17146,-0.23501
6079000,-0.09554,-0.10982,-0.17137,-0.23501
6080000,-0.09554,-0.10982,-0.17137,-0.23496
6081000,-0.09554,-0.10980,-0.17137,-0.23491
6082000,-0.09554,-0.10980,-0.17137,-0.23488
6083000,-0.09552,-0.10980,-0.17137,-0.23483
6084000,-0.09552,-0.10980,-0.17137,-0.23483
6085000,-0.09552,-0.10980,-0.17137,-0.23481
6086000,-0.09550,-0.10980,-0.17135,-0.23473
6087000,-0.09550,-0.10980,-0.17135,-0.23471
6088000,-0.09550,-0.10980,-0.17120,-0.23461
6089000,-0.09548,-0.10978,-0.17120,-0.23461
6090000,-0.09548,-0.10978,-0.17117,-0.23456
6091000,-0.09548,-0.10978,-0.17117,-0.23453
6092000,-0.09548,-0.10978,-0.17117,-0.23453
6093000,-0.09548,-0.10976,-0.17115,-0.23451
6094000,-0.09548,-0.10975,-0.17111,-0.23448
6095000,-0.09548,-0.10973,-0.17109,-0.23446
6096000,-0.09548,-0.10971,-0.17109,-0.23441
6097000,-0.09548,-0.10971,-0.17107,-0.23433
6098000,-0.09548,-0.10971,-0.17104,-0.23433
6099000,-0.09548,-0.10971,-0.17104,-0.23431
6100000,-0.09548,-0.10971,-0.17104,-0.23423
6101000,-0.09545,-0.10965,-0.17104,-0.23421
6102000,-0.09543,-0.10963,-0.17104,-0.23413
6103000,-0.09541,-0.10959,-0.17098,-0.23411
6104000,-0.09541,-0.10958,-0.17098,-0.23411
6105000,-0.09541,-0.10958,-0.17089,-0.23408
6106000,-0.09541,-0.10958,-0.17089,-0.23408
6107000,-0.09541,-0.10954,-0.17087,-0.23406
6108000,-0.09541,-0.10952,-0.17083,-0.23403
6109000,-0.09537,-0.10950,-0.17081,-0.23403
6110000,-0.09537,-0.10950,-0.17078,-0.23401
6111000,-0.09536,-0.10948,-0.17078,-0.23398
6112000,-0.09536,-0.10948,-0.17078,-0.23398
6113000,-0.09534,-0.10943,-0.17078,-0.23396
6114000,-0.09534,-0.10943,-0.17078,-0.23396
6115000,-0.09534,-0.10943,-0.17076,-0.23396
6116000,-0.09534,-0.10943,-0.17076,-0.23396
6117000,-0.09534,-0.10941,-0.17076,-0.23393
6118000,-0.09534,-0.10941,-0.17076,-0.23393
6119000,-0.09534,-0.10941,-0.17076,-0.23393
6120000,-0.09534,-0.10941,-0.17076,-0.23393
6121000,-0.09534,-0.10941,-0.17072,-0.23391
6122000,-0.09534,-0.10941,-0.17070,-0.23386
6123000,-0.09534,-0.10941,-0.17066,-0.23381
6124000,-0.09534,-0.10941,-0.17063,-0.23381
6125000,-0.09534,-0.10939,-0.17061,-0.23376
6126000,-0.09534,-0.10937,-0.17053,-0.23373
6127000,-0.09532,-0.10937,-0.17050,-0.23366
6128000,-0.09532,-0.10937,-0.17046,-0.23363
6129000,-0.09532,-0.10937,-0.17044,-0.23363
6130000,-0.09532,-0.10937,-0.17044,-0.23363
6131000,-0.09532,-0.10937,-0.17042,-0.23361
6132000,-0.09532,-0.10935,-0.17040,-0.23351
6133000,-0.09530,-0.10935,-0.17040,-0.23351
6134000,-0.09530,-0.10933,-0.17037,-0.23341
6135000,-0.09530,-0.10933,-0.17035,-0.23338
6136000,-0.09530,-0.10931,-0.17031,-0.23333
6137000,-0.09528,-0.10931,-0.17027,-0.23313
6138000,-0.09528,-0.10931,-0.17024,-0.23311
6139000,-0.09528,-0.10931,-0.17018,-0.23311
6140000,-0.09528,-0.10931,-0.17018,-0.23311
6141000,-0.09528,-0.10931,-0.17016,-0.23308
6142000,-0.09528,-0.10931,-0.17016,-0.23308
6143000,-0.09528,-0.10931,-0.17016,-0.23308
6144000,-0.09528,-0.10931,-0.17014,-0.23308
6145000,-0.09528,-0.10931,-0.17012,-0.23308
6146000,-0.09528,-0.10931,-0.17012,-0.23308
6147000,-0.09528,-0.10931,-0.17012,-0.23308
6148000,-0.09526,-0.10931,-0.17007,-0.23301
6149000,-0.09523,-0.10931,-0.17007,-0.23301
6150000,-0.09523,-0.10931,-0.17007,-0.23298
6151000,-0.09523,-0.10931,-0.17005,-0.23298
6152000,-0.09523,-0.10931,-0.17003,-0.23291
6153000,-0.09523,-0.10931,-0.17001,-0.23283
6154000,-0.09523,-0.10931,-0.16996,-0.23278
6155000,-0.09523,-0.10931,-0.16992,-0.23278
6156000,-0.09521,-0.10931,-0.16992,-0.23278
6157000,-0.09521,-0.10931,-0.16990,-0.23276
6158000,-0.09519,-0.10931,-0.16990,-0.23276
6159000,-0.09519,-0.10931,-0.16990,-0.23273
6160000,-0.09519,-0.10929,-0.16988,-0.23273
6161000,-0.09519,-0.10929,-0.16986,-0.23273
6162000,-0.09519,-0.10928,-0.16986,-0.23273
6163000,-0.09519,-0.10928,-0.16983,-0.23271
6164000,-0.09519,-0.10928,-0.16979,-0.23266
6165000,-0.09519,-0.10928,-0.16977,-0.23264
6166000,-0.09519,-0.10928,-0.16973,-0.23259
6167000,-0.09519,-0.10928,-0.16973,-0.23259
6168000,-0.09519,-0.10928,-0.16973,-0.23256
6169000,-0.09516,-0.10928,-0.16973,-0.23256
6170000,-0.09514,-0.10928,-0.16973,-0.23256
6171000,-0.09514,-0.10926,-0.16966,-0.23251
6172000,-0.09514,-0.10924,-0.16966,-0.23251
6173000,-0.09512,-0.10924,-0.16962,-0.23244
6174000,-0.09512,-0.10924,-0.16955,-0.23239
6175000,-0.09512,-0.10924,-0.16949,-0.23234
6176000,-0.09512,-0.10924,-0.16949,-0.23226
6177000,-0.09512,-0.10924,-0.16949,-0.23226
6178000,-0.09512,-0.10924,-0.16945,-0.23224
6179000,-0.09512,-0.10922,-0.16945,-0.23224
6180000,-0.09512,-0.10922,-0.16940,-0.23224
6181000,-0.09512,-0.10922,-0.16940,-0.23221
6182000,-0.09510,-0.10922,-0.16940,-0.23219
6183000,-0.09508,-0.10920,-0.16940,-0.23216
6184000,-0.09508,-0.10920,-0.16940,-0.23216
6185000,-0.09506,-0.10918,-0.16940,-0.23214
6186000,-0.09506,-0.10916,-0.16938,-0.23211
6187000,-0.09505,-0.10911,-0.16936,-0.23204
6188000,-0.09503,-0.10909,-0.16930,-0.23204
6189000,-0.09503,-0.10909,-0.16927,-0.23199
6190000,-0.09501,-0.10909,-0.16927,-0.23199
6191000,-0.09501,-0.10909,-0.16927,-0.23196
6192000,-0.09501,-0.10909,-0.16927,-0.23191
6193000,-0.09501,-0.10909,-0.16927,-0.23186
6194000,-0.09501,-0.10909,-0.16927,-0.23179
6195000,-0.09499,-0.10909,-0.16927,-0.23171
6196000,-0.09499,-0.10907,-0.16925,-0.23171
6197000,-0.09497,-0.10907,-0.16925,-0.23171
6198000,-0.09497,-0.10903,-0.16921,-0.23161
6199000,-0.09497,-0.10901,-0.16917,-0.23159
6200000,-0.09497,-0.10901,-0.16917,-0.23159
6201000,-0.09496,-0.10901,-0.16910,-0.23156
6202000,-0.09496,-0.10901,-0.16910,-0.23152
6203000,-0.09496,-0.10901,-0.16910,-0.23147
6204000,-0.09496,-0.10901,-0.16910,-0.23147
6205000,-0.09496,-0.10898,-0.16908,-0.23142
6206000,-0.09496,-0.10898,-0.16908,-0.23134
6207000,-0.09496,-0.10896,-0.16908,-0.23134
6208000,-0.09496,-0.10896,-0.16906,-0.23134
6209000,-0.09496,-0.10894,-0.16902,-0.23127
6210000,-0.09496,-0.10892,-0.16902,-0.23127
6211000,-0.09496,-0.10892,-0.16899,-0.23124
6212000,-0.09492,-0.10890,-0.16897,-0.23124
6213000,-0.09490,-0.10890,-0.16895,-0.23124
6214000,-0.09490,-0.10890,-0.16893,-0.23119
6215000,-0.09490,-0.10888,-0.16893,-0.23119
6216000,-0.09490,-0.10888,-0.16891,-0.23114
6217000,-0.09490,-0.10888,-0.16889,-0.23112
6218000,-0.09490,-0.10888,-0.16889,-0.23112
6219000,-0.09490,-0.10886,-0.16889,-0.23109
6220000,-0.09490,-0.10886,-0.16889,-0.23107
6221000,-0.09490,-0.10886,-0.16889,-0.23104
6222000,-0.09488,-0.10886,-0.16889,-0.23104
6223000,-0.09488,-0.10886,-0.16887,-0.23104
6224000,-0.09488,-0.10884,-0.16882,-0.23099
6225000,-0.09488,-0.10883,-0.16882,-0.23099
6226000,-0.09488,-0.10883,-0.16878,-0.23089
6227000,-0.09488,-0.10883,-0.16878,-0.23079
6228000,-0.09488,-0.10883,-0.16878,-0.23079
6229000,-0.09485,-0.10883,-0.16876,-0.23079
6230000,-0.09485,-0.10883,-0.16876,-0.23079
6231000,-0.09485,-0.10883,-0.16876,-0.23079
6232000,-0.09485,-0.10883,-0.16874,-0.23079
6233000,-0.09485,-0.10883,-0.16874,-0.23079
6234000,-0.09485,-0.10883,-0.16874,-0.23070
6235000,-0.09481,-0.10881,-0.16869,-0.23070
6236000,-0.09479,-0.10881,-0.16869,-0.23070
6237000,-0.09479,-0.10881,-0.16869,-0.23062
6238000,-0.09479,-0.10881,-0.16867,-0.23062
6239000,-0.09479,-0.10881,-0.16867,-0.23060
6240000,-0.09479,-0.10881,-0.16865,-0.23055
6241000,-0.09479,-0.10881,-0.16865,-0.23055
6242000,-0.09479,-0.10881,-0.16863,-0.23055
6243000,-0.09479,-0.10881,-0.16859,-0.23052
6244000,-0.09479,-0.10879,-0.16856,-0.23050
6245000,-0.09479,-0.10879,-0.16852,-0.23047
6246000,-0.09479,-0.10877,-0.16852,-0.23047
6247000,-0.09479,-0.10877,-0.16850,-0.23040
6248000,-0.09479,-0.10877,-0.16846,-0.23035
6249000,-0.09479,-0.10877,-0.16846,-0.23032
6250000,-0.09479,-0.10877,-0.16846,-0.23032
6251000,-0.09479,-0.10875,-0.16846,-0.23030
6252000,-0.09479,-0.10875,-0.16846,-0.23030
6253000,-0.09479,-0.10875,-0.16846,-0.23030
6254000,-0.09479,-0.10875,-0.16844,-0.23030
6255000,-0.09479,-0.10875,-0.16841,-0.23025
6256000,-0.09479,-0.10873,-0.16839,-0.23025
6257000,-0.09479,-0.10873,-0.16837,-0.23025
6258000,-0.09479,-0.10871,-0.16835,-0.23022
6259000,-0.09479,-0.10871,-0.16835,-0.23017
6260000,-0.09479,-0.10871,-0.16831,-0.23015
6261000,-0.09477,-0.10871,-0.16831,-0.23015
6262000,-0.09476,-0.10869,-0.16828,-0.23008
6263000,-0.09476,-0.10869,-0.16824,-0.23008
6264000,-0.09476,-0.10868,-0.16824,-0.23003
6265000,-0.09474,-0.10868,-0.16824,-0.23000
6266000,-0.09474,-0.10868,-0.16824,-0.22998
6267000,-0.09474,-0.10868,-0.16822,-0.22998
6268000,-0.09474,-0.10864,-0.16820,-0.22998
6269000,-0.09474,-0.10864,-0.16820,-0.22998
6270000,-0.09474,-0.10864,-0.16811,-0.22988
6271000,-0.09474,-0.10864,-0.16809,-0.22973
6272000,-0.09474,-0.10864,-0.16809,-0.22968
6273000,-0.09472,-0.10864,-0.16807,-0.22968
6274000,-0.09472,-0.10864,-0.16807,-0.22968
6275000,-0.09472,-0.10864,-0.16805,-0.22965
6276000,-0.09472,-0.10864,-0.16801,-0.22965
6277000,-0.09472,-0.10864,-0.16798,-0.22961
6278000,-0.09470,-0.10864,-0.16796,-0.22956
6279000,-0.09470,-0.10864,-0.16792,-0.22948
6280000,-0.09468,-0.10864,-0.16792,-0.22943
6281000,-0.09468,-0.10862,-0.16788,-0.22938
6282000,-0.09468,-0.10860,-0.16786,-0.22936
6283000,-0.09468,-0.10860,-0.16781,-0.22933
6284000,-0.09468,-0.10860,-0.16779,-0.22923
6285000,-0.09468,-0.10860,-0.16777,-0.22921
6286000,-0.09468,-0.10860,-0.16777,-0.22921
6287000,-0.09468,-0.10860,-0.16770,-0.22918
6288000,-0.09468,-0.10860,-0.16768,-0.22918
6289000,-0.09467,-0.10860,-0.16768,-0.22918
6290000,-0.09467,-0.10858,-0.16766,-0.22914
6291000,-0.09467,-0.10858,-0.16764,-0.22909
6292000,-0.09467,-0.10858,-0.16758,-0.22904
6293000,-0.09467,-0.10856,-0.16758,-0.22901
6294000,-0.09467,-0.10856,-0.16755,-0.22894
6295000,-0.09465,-0.10856,-0.16753,-0.22889
6296000,-0.09465,-0.10856,-0.16753,-0.22889
6297000,-0.09465,-0.10856,-0.16751,-0.22881
6298000,-0.09465,-0.10856,-0.16751,-0.22881
6299000,-0.09465,-0.10856,-0.16749,-0.22879
6300000,-0.09465,-0.10854,-0.16745,-0.22874
6301000,-0.09465,-0.10854,-0.16740,-0.22874
6302000,-0.09465,-0.10854,-0.16738,-0.22869
6303000,-0.09465,-0.10853,-0.16738,-0.22864
6304000,-0.09465,-0.10853,-0.16738,-0.22864
6305000,-0.09463,-0.10853,-0.16736,-0.22859
6306000,-0.09461,-0.10853,-0.16736,-0.22857
6307000,-0.09461,-0.10851,-0.16732,-0.22857
6308000,-0.09461,-0.10851,-0.16730,-0.22847
6309000,-0.09461,-0.10851,-0.16728,-0.22839
6310000,-0.09459,-0.10851,-0.16725,-0.22839
6311000,-0.09458,-0.10849,-0.16723,-0.22839
6312000,-0.09458,-0.10845,-0.16719,-0.22837
6313000,-0.09456,-0.10843,-0.16717,-0.22830
6314000,-0.09456,-0.10843,-0.16717,-0.22825
6315000,-0.09456,-0.10843,-0.16717,-0.22820
6316000,-0.09456,-0.10841,-0.16715,-0.22812
6317000,-0.09454,-0.10841,-0.16715,-0.22807
6318000,-0.09454,-0.10841,-0.16710,-0.22802
6319000,-0.09454,-0.10841,-0.16708,-0.22800
6320000,-0.09454,-0.10841,-0.16708,-0.22797
6321000,-0.09454,-0.10841,-0.16706,-0.22793
6322000,-0.09454,-0.10841,-0.16706,-0.22790
6323000,-0.09454,-0.10841,-0.16704,-0.22788
6324000,-0.09454,-0.10839,-0.16702,-0.22785
6325000,-0.09454,-0.10839,-0.16698,-0.22778
6326000,-0.09454,-0.10839,-0.16698,-0.22770
6327000,-0.09454,-0.10838,-0.16698,-0.22763
6328000,-0.09454,-0.10834,-0.16695,-0.22760
6329000,-0.09454,-0.10834,-0.16693,-0.22760
6330000,-0.09454,-0.10832,-0.16693,-0.22758
6331000,-0.09454,-0.10832,-0.16693,-0.22756
6332000,-0.09448,-0.10830,-0.16685,-0.22751
6333000,-0.09447,-0.10828,-0.16685,-0.22748
6334000,-0.09445,-0.10826,-0.16685,-0.22743
6335000,-0.09445,-0.10826,-0.16685,-0.22741
6336000,-0.09445,-0.10826,-0.16685,-0.22741
6337000,-0.09445,-0.10826,-0.16685,-0.22741
6338000,-0.09445,-0.10826,-0.16685,-0.22738
6339000,-0.09445,-0.10826,-0.16680,-0.22733
6340000,-0.09445,-0.10826,-0.16680,-0.22733
6341000,-0.09445,-0.10826,-0.16680,-0.22733
6342000,-0.09445,-0.10826,-0.16680,-0.22733
6343000,-0.09443,-0.10826,-0.16680,-0.22733
6344000,-0.09443,-0.10826,-0.16680,-0.22733
6345000,-0.09443,-0.10826,-0.16680,-0.22733
6346000,-0.09443,-0.10826,-0.16680,-0.22733
6347000,-0.09443,-0.10826,-0.16680,-0.22733
6348000,-0.09443,-0.10826,-0.16680,-0.22733
6349000,-0.09443,-0.10826,-0.16680,-0.22733
6350000,-0.09443,-0.10826,-0.16680,-0.22733
6351000,-0.09443,-0.10826,-0.16678,-0.22731
6352000,-0.09443,-0.10826,-0.16678,-0.22731
6353000,-0.09443,-0.10826,-0.16676,-0.22726
6354000,-0.09443,-0.10826,-0.16674,-0.22726
6355000,-0.09443,-0.10825,-0.16674,-0.22724
6356000,-0.09443,-0.10825,-0.16674,-0.22721
6357000,-0.09443,-0.10825,-0.16674,-0.22721
6358000,-0.09443,-0.10825,-0.16672,-0.22721
6359000,-0.09443,-0.10825,-0.16672,-0.22721
6360000,-0.09443,-0.10825,-0.16668,-0.22719
6361000,-0.09443,-0.10823,-0.16668,-0.22714
6362000,-0.09443,-0.10821,-0.16668,-0.22709
6363000,-0.09443,-0.10821,-0.16663,-0.22706
6364000,-0.09443,-0.10821,-0.16663,-0.22701
6365000,-0.09443,-0.10821,-0.16657,-0.22694
6366000,-0.09443,-0.10821,-0.16657,-0.22694
6367000,-0.09443,-0.10821,-0.16657,-0.22694
6368000,-0.09443,-0.10819,-0.16657,-0.22694
6369000,-0.09443,-0.10819,-0.16657,-0.22694
6370000,-0.09443,-0.10819,-0.16655,-0.22694
6371000,-0.09443,-0.10815,-0.16653,-0.22687
6372000,-0.09443,-0.10813,-0.16653,-0.22684
6373000,-0.09443,-0.10811,-0.16653,-0.22679
6374000,-0.09443,-0.10811,-0.16653,-0.22677
6375000,-0.09443,-0.10810,-0.16650,-0.22674
6376000,-0.09443,-0.10810,-0.16650,-0.22672
6377000,-0.09443,-0.10808,-0.16648,-0.22665
6378000,-0.09443,-0.10808,-0.16644,-0.22660
6379000,-0.09441,-0.10808,-0.16644,-0.22660
6380000,-0.09441,-0.10808,-0.16642,-0.22660
6381000,-0.09441,-0.10808,-0.16642,-0.22660
6382000,-0.09441,-0.10808,-0.16640,-0.22657
6383000,-0.09441,-0.10806,-0.16638,-0.22655
6384000,-0.09441,-0.10806,-0.16638,-0.22652
6385000,-0.09441,-0.10806,-0.16638,-0.22650
6386000,-0.09441,-0.10806,-0.16638,-0.22650
6387000,-0.09441,-0.10806,-0.16635,-0.22647
6388000,-0.09441,-0.10806,-0.16633,-0.22645
6389000,-0.09441,-0.10806,-0.16631,-0.22645
6390000,-0.09441,-0.10806,-0.16625,-0.22645
6391000,-0.09441,-0.10806,-0.16625,-0.22645
6392000,-0.09441,-0.10806,-0.16618,-0.22640
6393000,-0.09439,-0.10806,-0.16618,-0.22635
6394000,-0.09439,-0.10806,-0.16618,-0.22623
6395000,-0.09439,-0.10806,-0.16614,-0.22623
6396000,-0.09439,-0.10806,-0.16610,-0.22620
6397000,-0.09438,-0.10806,-0.16606,-0.22610
6398000,-0.09438,-0.10806,-0.16606,-0.22608
6399000,-0.09436,-0.10802,-0.16603,-0.22608
6400000,-0.09436,-0.10802,-0.16603,-0.22608
6401000,-0.09434,-0.10802,-0.16601,-0.22608
6402000,-0.09432,-0.10802,-0.16601,-0.22608
6403000,-0.09432,-0.10802,-0.16601,-0.22606
6404000,-0.09430,-0.10800,-0.16599,-0.22606
6405000,-0.09430,-0.10800,-0.16599,-0.22603
6406000,-0.09428,-0.10800,-0.16599,-0.22603
6407000,-0.09428,-0.10800,-0.16599,-0.22601
6408000,-0.09428,-0.10800,-0.16599,-0.22601
6409000,-0.09428,-0.10800,-0.16599,-0.22601
6410000,-0.09428,-0.10800,-0.16597,-0.22601
6411000,-0.09427,-0.10800,-0.16595,-0.22598
6412000,-0.09425,-0.10800,-0.16593,-0.22598
6413000,-0.09425,-0.10800,-0.16593,-0.22598
6414000,-0.09425,-0.10798,-0.16591,-0.22591
6415000,-0.09425,-0.10796,-0.16586,-0.22591
6416000,-0.09425,-0.10795,-0.16586,-0.22591
6417000,-0.09425,-0.10795,-0.16586,-0.22586
6418000,-0.09425,-0.10793,-0.16584,-0.22586
6419000,-0.09425,-0.10791,-0.16582,-0.22581
6420000,-0.09425,-0.10789,-0.16582,-0.22581
6421000,-0.09425,-0.10787,-0.16580,-0.22579
6422000,-0.09425,-0.10787,-0.16580,-0.22579
6423000,-0.09425,-0.10783,-0.16578,-0.22576
6424000,-0.09425,-0.10781,-0.16576,-0.22576
6425000,-0.09425,-0.10781,-0.16576,-0.22574
6426000,-0.09425,-0.10780,-0.16571,-0.22574
6427000,-0.09423,-0.10778,-0.16567,-0.22566
6428000,-0.09423,-0.10776,-0.16567,-0.22564
6429000,-0.09423,-0.10776,-0.16567,-0.22552
6430000,-0.09423,-0.10776,-0.16567,-0.22549
6431000,-0.09421,-0.10776,-0.16563,-0.22547
6432000,-0.09421,-0.10776,-0.16561,-0.22537
6433000,-0.09421,-0.10776,-0.16559,-0.22534
6434000,-0.09419,-0.10776,-0.16559,-0.22534
6435000,-0.09419,-0.10776,-0.16559,-0.22532
6436000,-0.09419,-0.10776,-0.16556,-0.22530
6437000,-0.09419,-0.10776,-0.16556,-0.22530
6438000,-0.09419,-0.10776,-0.16556,-0.22527
6439000,-0.09419,-0.10776,-0.16548,-0.22522
6440000,-0.09419,-0.10774,-0.16544,-0.22522
6441000,-0.09419,-0.10774,-0.16544,-0.22520
6442000,-0.09418,-0.10772,-0.16544,-0.22517
6443000,-0.09418,-0.10770,-0.16544,-0.22515
6444000,-0.09418,-0.10768,-0.16544,-0.22512
6445000,-0.09418,-0.10768,-0.16541,-0.22507
6446000,-0.09418,-0.10765,-0.16539,-0.22505
6447000,-0.09418,-0.10765,-0.16539,-0.22500
6448000,-0.09416,-0.10765,-0.16535,-0.22500
6449000,-0.09414,-0.10763,-0.16533,-0.22498
6450000,-0.09414,-0.10759,-0.16531,-0.22495
6451000,-0.09412,-0.10757,-0.16529,-0.22495
6452000,-0.09412,-0.10757,-0.16526,-0.22493
6453000,-0.09412,-0.10757,-0.16524,-0.22490
6454000,-0.09410,-0.10757,-0.16522,-0.22490
6455000,-0.09409,-0.10757,-0.16518,-0.22488
6456000,-0.09409,-0.10757,-0.16518,-0.22483
6457000,-0.09409,-0.10757,-0.16512,-0.22478
6458000,-0.09409,-0.10755,-0.16512,-0.22476
6459000,-0.09409,-0.10755,-0.16509,-0.22473
6460000,-0.09409,-0.10755,-0.16509,-0.22473
6461000,-0.09409,-0.10753,-0.16509,-0.22468
6462000,-0.09409,-0.10750,-0.16509,-0.22468
6463000,-0.09409,-0.10748,-0.16505,-0.22466
6464000,-0.09407,-0.10746,-0.16503,-0.22463
6465000,-0.09407,-0.10746,-0.16503,-0.22463
6466000,-0.09407,-0.10746,-0.16503,-0.22459
6467000,-0.09407,-0.10746,-0.16499,-0.22456
6468000,-0.09405,-0.10742,-0.16497,-0.22454
6469000,-0.09405,-0.10742,-0.16497,-0.22451
6470000,-0.09403,-0.10740,-0.16497,-0.22451
6471000,-0.09401,-0.10739,-0.16494,-0.22451
6472000,-0.09401,-0.10739,-0.16490,-0.22449
6473000,-0.09401,-0.10737,-0.16490,-0.22449
6474000,-0.09401,-0.10737,-0.16490,-0.22446
6475000,-0.09401,-0.10737,-0.16490,-0.22441
6476000,-0.09401,-0.10737,-0.16490,-0.22441
6477000,-0.09401,-0.10735,-0.16490,-0.22441
6478000,-0.09401,-0.10735,-0.16486,-0.22441
6479000,-0.09401,-0.10733,-0.16486,-0.22441
6480000,-0.09398,-0.10731,-0.16484,-0.22439
6481000,-0.09398,-0.10729,-0.16484,-0.22434
6482000,-0.09398,-0.10729,-0.16482,-0.22429
6483000,-0.09398,-0.10725,-0.16480,-0.22427
6484000,-0.09398,-0.10725,-0.16473,-0.22424
6485000,-0.09398,-0.10724,-0.16473,-0.22419
6486000,-0.09396,-0.10724,-0.16469,-0.22419
6487000,-0.09396,-0.10720,-0.16465,-0.22415
6488000,-0.09396,-0.10720,-0.16465,-0.22412
6489000,-0.09396,-0.10720,-0.16465,-0.22407
6490000,-0.09396,-0.10720,-0.16463,-0.22402
6491000,-0.09396,-0.10720,-0.16463,-0.22400
6492000,-0.09396,-0.10718,-0.16463,-0.22400
6493000,-0.09396,-0.10718,-0.16458,-0.22397
6494000,-0.09396,-0.10718,-0.16456,-0.22395
6495000,-0.09394,-0.10718,-0.16454,-0.22395
6496000,-0.09394,-0.10718,-0.16450,-0.22395
6497000,-0.09394,-0.10718,-0.16445,-0.22390
6498000,-0.09394,-0.10718,-0.16443,-0.22385
6499000,-0.09394,-0.10718,-0.16441,-0.22383
6500000,-0.09394,-0.10718,-0.16441,-0.22380
6501000,-0.09394,-0.10718,-0.16439,-0.22380
6502000,-0.09394,-0.10718,-0.16437,-0.22375
6503000,-0.09392,-0.10718,-0.16437,-0.22373
6504000,-0.09392,-0.10718,-0.16435,-0.22371
6505000,-0.09392,-0.10716,-0.16428,-0.22368
6506000,-0.09392,-0.10716,-0.16428,-0.22363
6507000,-0.09392,-0.10716,-0.16428,-0.22363
6508000,-0.09392,-0.10716,-0.16428,-0.22363
6509000,-0.09392,-0.10716,-0.16428,-0.22363
6510000,-0.09392,-0.10716,-0.16428,-0.22363
6511000,-0.09392,-0.10716,-0.16424,-0.22363
6512000,-0.09392,-0.10716,-0.16424,-0.22363
6513000,-0.09392,-0.10716,-0.16424,-0.22361
6514000,-0.09392,-0.10714,-0.16422,-0.22353
6515000,-0.09392,-0.10714,-0.16422,-0.22349
6516000,-0.09392,-0.10714,-0.16420,-0.22349
6517000,-0.09392,-0.10714,-0.16420,-0.22344
6518000,-0.09392,-0.10710,-0.16420,-0.22344
6519000,-0.09392,-0.10710,-0.16416,-0.22341
6520000,-0.09392,-0.10710,-0.16411,-0.22339
6521000,-0.09392,-0.10710,-0.16411,-0.22339
6522000,-0.09392,-0.10710,-0.16411,-0.22329
6523000,-0.09392,-0.10710,-0.16411,-0.22327
6524000,-0.09392,-0.10710,-0.16411,-0.22324
6525000,-0.09392,-0.10710,-0.16411,-0.22324
6526000,-0.09392,-0.10710,-0.16411,-0.22322
6527000,-0.09392,-0.10710,-0.16411,-0.22319
6528000,-0.09392,-0.10710,-0.16411,-0.22319
6529000,-0.09392,-0.10709,-0.16411,-0.22319
6530000,-0.09392,-0.10709,-0.16411,-0.22319
6531000,-0.09392,-0.10709,-0.16409,-0.22314
6532000,-0.09392,-0.10705,-0.16409,-0.22314
6533000,-0.09390,-0.10701,-0.16409,-0.22312
6534000,-0.09390,-0.10701,-0.16407,-0.22312
6535000,-0.09390,-0.10701,-0.16407,-0.22310
6536000,-0.09389,-0.10697,-0.16403,-0.22305
6537000,-0.09389,-0.10696,-0.16403,-0.22300
6538000,-0.09389,-0.10696,-0.16399,-0.22297
6539000,-0.09387,-0.10696,-0.16399,-0.22297
6540000,-0.09383,-0.10696,-0.16397,-0.22295
6541000,-0.09383,-0.10694,-0.16397,-0.22288
6542000,-0.09383,-0.10694,-0.16392,-0.22280
6543000,-0.09383,-0.10694,-0.16390,-0.22278
6544000,-0.09383,-0.10694,-0.16388,-0.22275
6545000,-0.09383,-0.10694,-0.16386,-0.22271
6546000,-0.09383,-0.10694,-0.16384,-0.22268
6547000,-0.09383,-0.10694,-0.16384,-0.22268
6548000,-0.09383,-0.10694,-0.16384,-0.22266
6549000,-0.09383,-0.10694,-0.16382,-0.22263
6550000,-0.09383,-0.10694,-0.16382,-0.22263
6551000,-0.09381,-0.10694,-0.16379,-0.22263
6552000,-0.09381,-0.10694,-0.16379,-0.22258
6553000,-0.09381,-0.10694,-0.16377,-0.22258
6554000,-0.09380,-0.10692,-0.16375,-0.22253
6555000,-0.09380,-0.10692,-0.16371,-0.22253
6556000,-0.09380,-0.10692,-0.16369,-0.22253
6557000,-0.09380,-0.10692,-0.16369,-0.22253
6558000,-0.09378,-0.10692,-0.16367,-0.22253
6559000,-0.09378,-0.10690,-0.16367,-0.22246
6560000,-0.09378,-0.10690,-0.16362,-0.22239
6561000,-0.09378,-0.10690,-0.16358,-0.22229
